"","sid","sample","time","context_A","context_B","st","test_A","test_B","response","same_freq"
"10976","HH",2,0.48,500,1000,12,300,424,0,FALSE
"10977","HH",3,0.72,500,1000,12,300,424,0,FALSE
"10978","HH",4,0.96,500,1000,12,300,424,0,FALSE
"10979","HH",5,1.2,500,1000,12,300,424,0,FALSE
"10980","HH",6,1.44,500,1000,12,300,424,1,FALSE
"10981","HH",7,1.68,500,1000,12,300,424,1,FALSE
"10982","HH",8,1.92,500,1000,12,300,424,1,FALSE
"10983","HH",9,2.16,500,1000,12,300,424,1,FALSE
"10984","HH",10,2.4,500,1000,12,300,424,1,FALSE
"10985","HH",11,2.64,500,1000,12,300,424,1,FALSE
"10986","HH",12,2.88,500,1000,12,300,424,1,FALSE
"10987","HH",13,3.12,500,1000,12,300,424,1,FALSE
"10988","HH",14,3.36,500,1000,12,300,424,1,FALSE
"10989","HH",15,3.6,500,1000,12,300,424,1,FALSE
"10990","HH",16,3.84,500,1000,12,300,424,1,FALSE
"10991","HH",17,4.08,500,1000,12,300,424,1,FALSE
"10992","HH",18,4.32,500,1000,12,300,424,1,FALSE
"10993","HH",19,4.56,500,1000,12,300,424,1,FALSE
"10994","HH",20,4.8,500,1000,12,300,424,1,FALSE
"10995","HH",21,5.04,500,1000,12,300,424,1,FALSE
"10996","HH",22,5.28,500,1000,12,300,424,1,FALSE
"10997","HH",23,5.52,500,1000,12,300,424,1,FALSE
"10998","HH",24,5.76,500,1000,12,300,424,1,FALSE
"10999","HH",25,6,500,1000,12,300,424,1,FALSE
"11000","HH",26,6.24,500,1000,12,300,424,1,FALSE
"11001","HH",27,6.48,500,1000,12,300,424,1,FALSE
"11002","HH",28,6.72,500,1000,12,300,424,1,FALSE
"11003","HH",29,6.96,500,1000,12,300,424,1,FALSE
"11004","HH",30,7.2,500,1000,12,300,424,1,FALSE
"11005","HH",31,7.44,500,1000,12,300,424,1,FALSE
"11006","HH",32,7.68,500,1000,12,300,424,0,FALSE
"11007","HH",33,7.92,500,1000,12,300,424,0,FALSE
"11008","HH",34,8.16,500,1000,12,300,424,0,FALSE
"11009","HH",35,8.4,500,1000,12,300,424,0,FALSE
"11010","HH",36,8.64,500,1000,12,300,424,0,FALSE
"11011","HH",37,8.88,500,1000,12,300,424,0,FALSE
"11012","HH",38,9.12,500,1000,12,300,424,0,FALSE
"11013","HH",39,9.36,500,1000,12,300,424,0,FALSE
"11014","HH",40,9.6,500,1000,12,300,424,0,FALSE
"11015","HH",41,9.84,500,1000,12,300,424,0,FALSE
"11016","HH",42,10.08,500,1000,12,300,424,0,FALSE
"11017","HH",43,10.32,500,1000,12,300,424,0,FALSE
"11018","HH",44,10.56,500,1000,12,300,424,0,FALSE
"11019","HH",45,10.8,500,1000,12,300,424,0,FALSE
"11020","HH",46,11.04,500,1000,12,300,424,0,FALSE
"11021","HH",47,11.28,500,1000,12,300,424,0,FALSE
"11022","HH",48,11.52,500,1000,12,300,424,0,FALSE
"11023","HH",49,11.76,500,1000,12,300,424,0,FALSE
"11024","HH",50,12,500,1000,12,300,424,0,FALSE
"11025","HH",51,12.24,500,1000,12,300,424,0,FALSE
"11026","HH",52,12.48,500,1000,12,300,424,0,FALSE
"11027","HH",53,12.72,500,1000,12,300,424,0,FALSE
"11028","HH",54,12.96,500,1000,12,300,424,0,FALSE
"11029","HH",55,13.2,500,1000,12,300,424,0,FALSE
"11030","HH",56,13.44,500,1000,12,300,424,0,FALSE
"11031","HH",57,13.68,500,1000,12,300,424,0,FALSE
"11032","HH",58,13.92,500,1000,12,300,424,0,FALSE
"11033","HH",59,14.16,500,1000,12,300,424,0,FALSE
"11034","HH",60,14.4,500,1000,12,300,424,0,FALSE
"11035","HH",61,14.64,500,1000,12,300,424,0,FALSE
"11036","HH",62,14.88,500,1000,12,300,424,0,FALSE
"11037","HH",1,0.24,500,1000,12,300,424,0,FALSE
"11038","HH",2,0.48,500,1000,12,300,424,0,FALSE
"11039","HH",3,0.72,500,1000,12,300,424,0,FALSE
"11040","HH",4,0.96,500,1000,12,300,424,0,FALSE
"11041","HH",5,1.2,500,1000,12,300,424,0,FALSE
"11042","HH",6,1.44,500,1000,12,300,424,1,FALSE
"11043","HH",7,1.68,500,1000,12,300,424,1,FALSE
"11044","HH",8,1.92,500,1000,12,300,424,1,FALSE
"11045","HH",9,2.16,500,1000,12,300,424,1,FALSE
"11046","HH",10,2.4,500,1000,12,300,424,1,FALSE
"11047","HH",11,2.64,500,1000,12,300,424,1,FALSE
"11048","HH",12,2.88,500,1000,12,300,424,1,FALSE
"11049","HH",13,3.12,500,1000,12,300,424,1,FALSE
"11050","HH",14,3.36,500,1000,12,300,424,1,FALSE
"11051","HH",15,3.6,500,1000,12,300,424,1,FALSE
"11052","HH",16,3.84,500,1000,12,300,424,1,FALSE
"11053","HH",17,4.08,500,1000,12,300,424,1,FALSE
"11054","HH",18,4.32,500,1000,12,300,424,1,FALSE
"11055","HH",19,4.56,500,1000,12,300,424,1,FALSE
"11056","HH",20,4.8,500,1000,12,300,424,1,FALSE
"11057","HH",21,5.04,500,1000,12,300,424,1,FALSE
"11058","HH",22,5.28,500,1000,12,300,424,1,FALSE
"11059","HH",23,5.52,500,1000,12,300,424,1,FALSE
"11060","HH",24,5.76,500,1000,12,300,424,1,FALSE
"11061","HH",25,6,500,1000,12,300,424,1,FALSE
"11062","HH",26,6.24,500,1000,12,300,424,1,FALSE
"11063","HH",27,6.48,500,1000,12,300,424,1,FALSE
"11064","HH",28,6.72,500,1000,12,300,424,1,FALSE
"11065","HH",29,6.96,500,1000,12,300,424,1,FALSE
"11066","HH",30,7.2,500,1000,12,300,424,1,FALSE
"11067","HH",31,7.44,500,1000,12,300,424,1,FALSE
"11068","HH",32,7.68,500,1000,12,300,424,0,FALSE
"11069","HH",33,7.92,500,1000,12,300,424,0,FALSE
"11070","HH",34,8.16,500,1000,12,300,424,0,FALSE
"11071","HH",35,8.4,500,1000,12,300,424,0,FALSE
"11072","HH",36,8.64,500,1000,12,300,424,0,FALSE
"11073","HH",37,8.88,500,1000,12,300,424,0,FALSE
"11074","HH",38,9.12,500,1000,12,300,424,0,FALSE
"11075","HH",39,9.36,500,1000,12,300,424,0,FALSE
"11076","HH",40,9.6,500,1000,12,300,424,0,FALSE
"11077","HH",41,9.84,500,1000,12,300,424,0,FALSE
"11078","HH",42,10.08,500,1000,12,300,424,0,FALSE
"11079","HH",43,10.32,500,1000,12,300,424,0,FALSE
"11080","HH",44,10.56,500,1000,12,300,424,0,FALSE
"11081","HH",45,10.8,500,1000,12,300,424,0,FALSE
"11082","HH",46,11.04,500,1000,12,300,424,0,FALSE
"11083","HH",47,11.28,500,1000,12,300,424,0,FALSE
"11084","HH",48,11.52,500,1000,12,300,424,0,FALSE
"11085","HH",49,11.76,500,1000,12,300,424,0,FALSE
"11086","HH",50,12,500,1000,12,300,424,0,FALSE
"11087","HH",51,12.24,500,1000,12,300,424,0,FALSE
"11088","HH",52,12.48,500,1000,12,300,424,0,FALSE
"11089","HH",53,12.72,500,1000,12,300,424,0,FALSE
"11090","HH",54,12.96,500,1000,12,300,424,0,FALSE
"11091","HH",55,13.2,500,1000,12,300,424,0,FALSE
"11092","HH",56,13.44,500,1000,12,300,424,0,FALSE
"11093","HH",57,13.68,500,1000,12,300,424,0,FALSE
"11094","HH",58,13.92,500,1000,12,300,424,0,FALSE
"11095","HH",59,14.16,500,1000,12,300,424,0,FALSE
"11096","HH",60,14.4,500,1000,12,300,424,0,FALSE
"11097","HH",61,14.64,500,1000,12,300,424,0,FALSE
"11098","HH",62,14.88,500,1000,12,300,424,0,FALSE
"11099","HH",1,0.24,500,1000,12,300,424,0,FALSE
"11100","HH",2,0.48,500,1000,12,300,424,0,FALSE
"11101","HH",3,0.72,500,1000,12,300,424,0,FALSE
"11102","HH",4,0.96,500,1000,12,300,424,0,FALSE
"11103","HH",5,1.2,500,1000,12,300,424,0,FALSE
"11104","HH",6,1.44,500,1000,12,300,424,1,FALSE
"11105","HH",7,1.68,500,1000,12,300,424,1,FALSE
"11106","HH",8,1.92,500,1000,12,300,424,1,FALSE
"11107","HH",9,2.16,500,1000,12,300,424,1,FALSE
"11108","HH",10,2.4,500,1000,12,300,424,1,FALSE
"11109","HH",11,2.64,500,1000,12,300,424,1,FALSE
"11110","HH",12,2.88,500,1000,12,300,424,1,FALSE
"11111","HH",13,3.12,500,1000,12,300,424,1,FALSE
"11112","HH",14,3.36,500,1000,12,300,424,1,FALSE
"11113","HH",15,3.6,500,1000,12,300,424,1,FALSE
"11114","HH",16,3.84,500,1000,12,300,424,1,FALSE
"11115","HH",17,4.08,500,1000,12,300,424,1,FALSE
"11116","HH",18,4.32,500,1000,12,300,424,1,FALSE
"11117","HH",19,4.56,500,1000,12,300,424,1,FALSE
"11118","HH",20,4.8,500,1000,12,300,424,1,FALSE
"11119","HH",21,5.04,500,1000,12,300,424,1,FALSE
"11120","HH",22,5.28,500,1000,12,300,424,1,FALSE
"11121","HH",23,5.52,500,1000,12,300,424,1,FALSE
"11122","HH",24,5.76,500,1000,12,300,424,1,FALSE
"11123","HH",25,6,500,1000,12,300,424,1,FALSE
"11124","HH",26,6.24,500,1000,12,300,424,1,FALSE
"11125","HH",27,6.48,500,1000,12,300,424,1,FALSE
"11126","HH",28,6.72,500,1000,12,300,424,1,FALSE
"11127","HH",29,6.96,500,1000,12,300,424,1,FALSE
"11128","HH",30,7.2,500,1000,12,300,424,1,FALSE
"11129","HH",31,7.44,500,1000,12,300,424,1,FALSE
"11130","HH",32,7.68,500,1000,12,300,424,0,FALSE
"11131","HH",33,7.92,500,1000,12,300,424,0,FALSE
"11132","HH",34,8.16,500,1000,12,300,424,0,FALSE
"11133","HH",35,8.4,500,1000,12,300,424,0,FALSE
"11134","HH",36,8.64,500,1000,12,300,424,0,FALSE
"11135","HH",37,8.88,500,1000,12,300,424,0,FALSE
"11136","HH",38,9.12,500,1000,12,300,424,0,FALSE
"11137","HH",39,9.36,500,1000,12,300,424,0,FALSE
"11138","HH",40,9.6,500,1000,12,300,424,0,FALSE
"11139","HH",41,9.84,500,1000,12,300,424,1,FALSE
"11140","HH",42,10.08,500,1000,12,300,424,1,FALSE
"11141","HH",43,10.32,500,1000,12,300,424,1,FALSE
"11142","HH",44,10.56,500,1000,12,300,424,1,FALSE
"11143","HH",45,10.8,500,1000,12,300,424,0,FALSE
"11144","HH",46,11.04,500,1000,12,300,424,0,FALSE
"11145","HH",47,11.28,500,1000,12,300,424,0,FALSE
"11146","HH",48,11.52,500,1000,12,300,424,0,FALSE
"11147","HH",49,11.76,500,1000,12,300,424,0,FALSE
"11148","HH",50,12,500,1000,12,300,424,0,FALSE
"11149","HH",51,12.24,500,1000,12,300,424,0,FALSE
"11150","HH",52,12.48,500,1000,12,300,424,0,FALSE
"11151","HH",53,12.72,500,1000,12,300,424,0,FALSE
"11152","HH",54,12.96,500,1000,12,300,424,0,FALSE
"11153","HH",55,13.2,500,1000,12,300,424,0,FALSE
"11154","HH",56,13.44,500,1000,12,300,424,0,FALSE
"11155","HH",57,13.68,500,1000,12,300,424,0,FALSE
"11156","HH",58,13.92,500,1000,12,300,424,0,FALSE
"11157","HH",59,14.16,500,1000,12,300,424,0,FALSE
"11158","HH",60,14.4,500,1000,12,300,424,0,FALSE
"11159","HH",61,14.64,500,1000,12,300,424,0,FALSE
"11160","HH",62,14.88,500,1000,12,300,424,0,FALSE
"11161","HH",1,0.24,1,1,0,500,707,0,FALSE
"11162","HH",2,0.48,1,1,0,500,707,0,FALSE
"11163","HH",3,0.72,1,1,0,500,707,0,FALSE
"11164","HH",4,0.96,1,1,0,500,707,0,FALSE
"11165","HH",5,1.2,1,1,0,500,707,0,FALSE
"11166","HH",6,1.44,1,1,0,500,707,0,FALSE
"11167","HH",7,1.68,1,1,0,500,707,0,FALSE
"11168","HH",8,1.92,1,1,0,500,707,0,FALSE
"11169","HH",9,2.16,1,1,0,500,707,0,FALSE
"11170","HH",10,2.4,1,1,0,500,707,0,FALSE
"11171","HH",11,2.64,1,1,0,500,707,0,FALSE
"11172","HH",12,2.88,1,1,0,500,707,0,FALSE
"11173","HH",13,3.12,1,1,0,500,707,0,FALSE
"11174","HH",14,3.36,1,1,0,500,707,0,FALSE
"11175","HH",15,3.6,1,1,0,500,707,0,FALSE
"11176","HH",16,3.84,1,1,0,500,707,0,FALSE
"11177","HH",17,4.08,1,1,0,500,707,0,FALSE
"11178","HH",18,4.32,1,1,0,500,707,0,FALSE
"11179","HH",19,4.56,1,1,0,500,707,0,FALSE
"11180","HH",20,4.8,1,1,0,500,707,0,FALSE
"11181","HH",21,5.04,1,1,0,500,707,0,FALSE
"11182","HH",22,5.28,1,1,0,500,707,0,FALSE
"11183","HH",23,5.52,1,1,0,500,707,0,FALSE
"11184","HH",24,5.76,1,1,0,500,707,0,FALSE
"11185","HH",25,6,1,1,0,500,707,0,FALSE
"11186","HH",26,6.24,1,1,0,500,707,0,FALSE
"11187","HH",27,6.48,1,1,0,500,707,0,FALSE
"11188","HH",28,6.72,1,1,0,500,707,0,FALSE
"11189","HH",29,6.96,1,1,0,500,707,0,FALSE
"11190","HH",30,7.2,1,1,0,500,707,0,FALSE
"11191","HH",31,7.44,1,1,0,500,707,0,FALSE
"11192","HH",32,7.68,1,1,0,500,707,0,FALSE
"11193","HH",33,7.92,1,1,0,500,707,0,FALSE
"11194","HH",34,8.16,1,1,0,500,707,0,FALSE
"11195","HH",35,8.4,1,1,0,500,707,0,FALSE
"11196","HH",36,8.64,1,1,0,500,707,0,FALSE
"11197","HH",37,8.88,1,1,0,500,707,0,FALSE
"11198","HH",38,9.12,1,1,0,500,707,0,FALSE
"11199","HH",39,9.36,1,1,0,500,707,0,FALSE
"11200","HH",40,9.6,1,1,0,500,707,0,FALSE
"11201","HH",41,9.84,1,1,0,500,707,0,FALSE
"11202","HH",42,10.08,1,1,0,500,707,0,FALSE
"11203","HH",43,10.32,1,1,0,500,707,0,FALSE
"11204","HH",44,10.56,1,1,0,500,707,0,FALSE
"11205","HH",45,10.8,1,1,0,500,707,0,FALSE
"11206","HH",46,11.04,1,1,0,500,707,0,FALSE
"11207","HH",47,11.28,1,1,0,500,707,0,FALSE
"11208","HH",48,11.52,1,1,0,500,707,0,FALSE
"11209","HH",49,11.76,1,1,0,500,707,0,FALSE
"11210","HH",50,12,1,1,0,500,707,0,FALSE
"11211","HH",51,12.24,1,1,0,500,707,0,FALSE
"11212","HH",52,12.48,1,1,0,500,707,0,FALSE
"11213","HH",53,12.72,1,1,0,500,707,0,FALSE
"11214","HH",54,12.96,1,1,0,500,707,0,FALSE
"11215","HH",55,13.2,1,1,0,500,707,0,FALSE
"11216","HH",56,13.44,1,1,0,500,707,0,FALSE
"11217","HH",57,13.68,1,1,0,500,707,1,FALSE
"11218","HH",58,13.92,1,1,0,500,707,1,FALSE
"11219","HH",59,14.16,1,1,0,500,707,1,FALSE
"11220","HH",60,14.4,1,1,0,500,707,1,FALSE
"11221","HH",61,14.64,1,1,0,500,707,1,FALSE
"11222","HH",62,14.88,1,1,0,500,707,1,FALSE
"11223","HH",1,0.24,1,1,0,500,707,0,FALSE
"11224","HH",2,0.48,1,1,0,500,707,0,FALSE
"11225","HH",3,0.72,1,1,0,500,707,0,FALSE
"11226","HH",4,0.96,1,1,0,500,707,0,FALSE
"11227","HH",5,1.2,1,1,0,500,707,0,FALSE
"11228","HH",6,1.44,1,1,0,500,707,0,FALSE
"11229","HH",7,1.68,1,1,0,500,707,0,FALSE
"11230","HH",8,1.92,1,1,0,500,707,0,FALSE
"11231","HH",9,2.16,1,1,0,500,707,0,FALSE
"11232","HH",10,2.4,1,1,0,500,707,0,FALSE
"11233","HH",11,2.64,1,1,0,500,707,0,FALSE
"11234","HH",12,2.88,1,1,0,500,707,0,FALSE
"11235","HH",13,3.12,1,1,0,500,707,0,FALSE
"11236","HH",14,3.36,1,1,0,500,707,0,FALSE
"11237","HH",15,3.6,1,1,0,500,707,0,FALSE
"11238","HH",16,3.84,1,1,0,500,707,0,FALSE
"11239","HH",17,4.08,1,1,0,500,707,0,FALSE
"11240","HH",18,4.32,1,1,0,500,707,0,FALSE
"11241","HH",19,4.56,1,1,0,500,707,0,FALSE
"11242","HH",20,4.8,1,1,0,500,707,0,FALSE
"11243","HH",21,5.04,1,1,0,500,707,0,FALSE
"11244","HH",22,5.28,1,1,0,500,707,0,FALSE
"11245","HH",23,5.52,1,1,0,500,707,0,FALSE
"11246","HH",24,5.76,1,1,0,500,707,0,FALSE
"11247","HH",25,6,1,1,0,500,707,0,FALSE
"11248","HH",26,6.24,1,1,0,500,707,0,FALSE
"11249","HH",27,6.48,1,1,0,500,707,0,FALSE
"11250","HH",28,6.72,1,1,0,500,707,0,FALSE
"11251","HH",29,6.96,1,1,0,500,707,0,FALSE
"11252","HH",30,7.2,1,1,0,500,707,0,FALSE
"11253","HH",31,7.44,1,1,0,500,707,0,FALSE
"11254","HH",32,7.68,1,1,0,500,707,0,FALSE
"11255","HH",33,7.92,1,1,0,500,707,0,FALSE
"11256","HH",34,8.16,1,1,0,500,707,0,FALSE
"11257","HH",35,8.4,1,1,0,500,707,0,FALSE
"11258","HH",36,8.64,1,1,0,500,707,0,FALSE
"11259","HH",37,8.88,1,1,0,500,707,0,FALSE
"11260","HH",38,9.12,1,1,0,500,707,0,FALSE
"11261","HH",39,9.36,1,1,0,500,707,0,FALSE
"11262","HH",40,9.6,1,1,0,500,707,0,FALSE
"11263","HH",41,9.84,1,1,0,500,707,0,FALSE
"11264","HH",42,10.08,1,1,0,500,707,0,FALSE
"11265","HH",43,10.32,1,1,0,500,707,0,FALSE
"11266","HH",44,10.56,1,1,0,500,707,0,FALSE
"11267","HH",45,10.8,1,1,0,500,707,0,FALSE
"11268","HH",46,11.04,1,1,0,500,707,0,FALSE
"11269","HH",47,11.28,1,1,0,500,707,0,FALSE
"11270","HH",48,11.52,1,1,0,500,707,0,FALSE
"11271","HH",49,11.76,1,1,0,500,707,0,FALSE
"11272","HH",50,12,1,1,0,500,707,0,FALSE
"11273","HH",51,12.24,1,1,0,500,707,0,FALSE
"11274","HH",52,12.48,1,1,0,500,707,0,FALSE
"11275","HH",53,12.72,1,1,0,500,707,0,FALSE
"11276","HH",54,12.96,1,1,0,500,707,0,FALSE
"11277","HH",55,13.2,1,1,0,500,707,0,FALSE
"11278","HH",56,13.44,1,1,0,500,707,1,FALSE
"11279","HH",57,13.68,1,1,0,500,707,1,FALSE
"11280","HH",58,13.92,1,1,0,500,707,1,FALSE
"11281","HH",59,14.16,1,1,0,500,707,1,FALSE
"11282","HH",60,14.4,1,1,0,500,707,1,FALSE
"11283","HH",61,14.64,1,1,0,500,707,1,FALSE
"11284","HH",62,14.88,1,1,0,500,707,1,FALSE
"11285","HH",1,0.24,1,1,0,500,707,0,FALSE
"11286","HH",2,0.48,1,1,0,500,707,0,FALSE
"11287","HH",3,0.72,1,1,0,500,707,0,FALSE
"11288","HH",4,0.96,1,1,0,500,707,0,FALSE
"11289","HH",5,1.2,1,1,0,500,707,0,FALSE
"11290","HH",6,1.44,1,1,0,500,707,0,FALSE
"11291","HH",7,1.68,1,1,0,500,707,0,FALSE
"11292","HH",8,1.92,1,1,0,500,707,0,FALSE
"11293","HH",9,2.16,1,1,0,500,707,0,FALSE
"11294","HH",10,2.4,1,1,0,500,707,0,FALSE
"11295","HH",11,2.64,1,1,0,500,707,0,FALSE
"11296","HH",12,2.88,1,1,0,500,707,0,FALSE
"11297","HH",13,3.12,1,1,0,500,707,0,FALSE
"11298","HH",14,3.36,1,1,0,500,707,0,FALSE
"11299","HH",15,3.6,1,1,0,500,707,0,FALSE
"11300","HH",16,3.84,1,1,0,500,707,0,FALSE
"11301","HH",17,4.08,1,1,0,500,707,0,FALSE
"11302","HH",18,4.32,1,1,0,500,707,0,FALSE
"11303","HH",19,4.56,1,1,0,500,707,0,FALSE
"11304","HH",20,4.8,1,1,0,500,707,0,FALSE
"11305","HH",21,5.04,1,1,0,500,707,0,FALSE
"11306","HH",22,5.28,1,1,0,500,707,0,FALSE
"11307","HH",23,5.52,1,1,0,500,707,0,FALSE
"11308","HH",24,5.76,1,1,0,500,707,0,FALSE
"11309","HH",25,6,1,1,0,500,707,0,FALSE
"11310","HH",26,6.24,1,1,0,500,707,0,FALSE
"11311","HH",27,6.48,1,1,0,500,707,0,FALSE
"11312","HH",28,6.72,1,1,0,500,707,0,FALSE
"11313","HH",29,6.96,1,1,0,500,707,0,FALSE
"11314","HH",30,7.2,1,1,0,500,707,0,FALSE
"11315","HH",31,7.44,1,1,0,500,707,0,FALSE
"11316","HH",32,7.68,1,1,0,500,707,0,FALSE
"11317","HH",33,7.92,1,1,0,500,707,0,FALSE
"11318","HH",34,8.16,1,1,0,500,707,0,FALSE
"11319","HH",35,8.4,1,1,0,500,707,0,FALSE
"11320","HH",36,8.64,1,1,0,500,707,0,FALSE
"11321","HH",37,8.88,1,1,0,500,707,0,FALSE
"11322","HH",38,9.12,1,1,0,500,707,0,FALSE
"11323","HH",39,9.36,1,1,0,500,707,0,FALSE
"11324","HH",40,9.6,1,1,0,500,707,0,FALSE
"11325","HH",41,9.84,1,1,0,500,707,0,FALSE
"11326","HH",42,10.08,1,1,0,500,707,0,FALSE
"11327","HH",43,10.32,1,1,0,500,707,0,FALSE
"11328","HH",44,10.56,1,1,0,500,707,0,FALSE
"11329","HH",45,10.8,1,1,0,500,707,0,FALSE
"11330","HH",46,11.04,1,1,0,500,707,0,FALSE
"11331","HH",47,11.28,1,1,0,500,707,0,FALSE
"11332","HH",48,11.52,1,1,0,500,707,0,FALSE
"11333","HH",49,11.76,1,1,0,500,707,0,FALSE
"11334","HH",50,12,1,1,0,500,707,0,FALSE
"11335","HH",51,12.24,1,1,0,500,707,0,FALSE
"11336","HH",52,12.48,1,1,0,500,707,0,FALSE
"11337","HH",53,12.72,1,1,0,500,707,0,FALSE
"11338","HH",54,12.96,1,1,0,500,707,0,FALSE
"11339","HH",55,13.2,1,1,0,500,707,0,FALSE
"11340","HH",56,13.44,1,1,0,500,707,0,FALSE
"11341","HH",57,13.68,1,1,0,500,707,0,FALSE
"11342","HH",58,13.92,1,1,0,500,707,0,FALSE
"11343","HH",59,14.16,1,1,0,500,707,1,FALSE
"11344","HH",60,14.4,1,1,0,500,707,1,FALSE
"11345","HH",61,14.64,1,1,0,500,707,1,FALSE
"11346","HH",62,14.88,1,1,0,500,707,1,FALSE
"11347","HH",1,0.24,1,1,0,500,707,0,FALSE
"11348","HH",2,0.48,1,1,0,500,707,0,FALSE
"11349","HH",3,0.72,1,1,0,500,707,0,FALSE
"11350","HH",4,0.96,1,1,0,500,707,0,FALSE
"11351","HH",5,1.2,1,1,0,500,707,0,FALSE
"11352","HH",6,1.44,1,1,0,500,707,0,FALSE
"11353","HH",7,1.68,1,1,0,500,707,0,FALSE
"11354","HH",8,1.92,1,1,0,500,707,0,FALSE
"11355","HH",9,2.16,1,1,0,500,707,0,FALSE
"11356","HH",10,2.4,1,1,0,500,707,0,FALSE
"11357","HH",11,2.64,1,1,0,500,707,0,FALSE
"11358","HH",12,2.88,1,1,0,500,707,0,FALSE
"11359","HH",13,3.12,1,1,0,500,707,0,FALSE
"11360","HH",14,3.36,1,1,0,500,707,0,FALSE
"11361","HH",15,3.6,1,1,0,500,707,0,FALSE
"11362","HH",16,3.84,1,1,0,500,707,0,FALSE
"11363","HH",17,4.08,1,1,0,500,707,0,FALSE
"11364","HH",18,4.32,1,1,0,500,707,0,FALSE
"11365","HH",19,4.56,1,1,0,500,707,0,FALSE
"11366","HH",20,4.8,1,1,0,500,707,0,FALSE
"11367","HH",21,5.04,1,1,0,500,707,0,FALSE
"11368","HH",22,5.28,1,1,0,500,707,0,FALSE
"11369","HH",23,5.52,1,1,0,500,707,0,FALSE
"11370","HH",24,5.76,1,1,0,500,707,0,FALSE
"11371","HH",25,6,1,1,0,500,707,0,FALSE
"11372","HH",26,6.24,1,1,0,500,707,0,FALSE
"11373","HH",27,6.48,1,1,0,500,707,0,FALSE
"11374","HH",28,6.72,1,1,0,500,707,0,FALSE
"11375","HH",29,6.96,1,1,0,500,707,0,FALSE
"11376","HH",30,7.2,1,1,0,500,707,0,FALSE
"11377","HH",31,7.44,1,1,0,500,707,0,FALSE
"11378","HH",32,7.68,1,1,0,500,707,0,FALSE
"11379","HH",33,7.92,1,1,0,500,707,0,FALSE
"11380","HH",34,8.16,1,1,0,500,707,0,FALSE
"11381","HH",35,8.4,1,1,0,500,707,0,FALSE
"11382","HH",36,8.64,1,1,0,500,707,0,FALSE
"11383","HH",37,8.88,1,1,0,500,707,0,FALSE
"11384","HH",38,9.12,1,1,0,500,707,0,FALSE
"11385","HH",39,9.36,1,1,0,500,707,0,FALSE
"11386","HH",40,9.6,1,1,0,500,707,0,FALSE
"11387","HH",41,9.84,1,1,0,500,707,1,FALSE
"11388","HH",42,10.08,1,1,0,500,707,1,FALSE
"11389","HH",43,10.32,1,1,0,500,707,1,FALSE
"11390","HH",44,10.56,1,1,0,500,707,1,FALSE
"11391","HH",45,10.8,1,1,0,500,707,1,FALSE
"11392","HH",46,11.04,1,1,0,500,707,1,FALSE
"11393","HH",47,11.28,1,1,0,500,707,1,FALSE
"11394","HH",48,11.52,1,1,0,500,707,1,FALSE
"11395","HH",49,11.76,1,1,0,500,707,1,FALSE
"11396","HH",50,12,1,1,0,500,707,1,FALSE
"11397","HH",51,12.24,1,1,0,500,707,1,FALSE
"11398","HH",52,12.48,1,1,0,500,707,1,FALSE
"11399","HH",53,12.72,1,1,0,500,707,1,FALSE
"11400","HH",54,12.96,1,1,0,500,707,1,FALSE
"11401","HH",55,13.2,1,1,0,500,707,1,FALSE
"11402","HH",56,13.44,1,1,0,500,707,1,FALSE
"11403","HH",57,13.68,1,1,0,500,707,0,FALSE
"11404","HH",58,13.92,1,1,0,500,707,0,FALSE
"11405","HH",59,14.16,1,1,0,500,707,0,FALSE
"11406","HH",60,14.4,1,1,0,500,707,0,FALSE
"11407","HH",61,14.64,1,1,0,500,707,0,FALSE
"11408","HH",62,14.88,1,1,0,500,707,0,FALSE
"11409","HH",1,0.24,1,1,0,500,707,0,FALSE
"11410","HH",2,0.48,1,1,0,500,707,0,FALSE
"11411","HH",3,0.72,1,1,0,500,707,0,FALSE
"11412","HH",4,0.96,1,1,0,500,707,0,FALSE
"11413","HH",5,1.2,1,1,0,500,707,0,FALSE
"11414","HH",6,1.44,1,1,0,500,707,0,FALSE
"11415","HH",7,1.68,1,1,0,500,707,0,FALSE
"11416","HH",8,1.92,1,1,0,500,707,0,FALSE
"11417","HH",9,2.16,1,1,0,500,707,0,FALSE
"11418","HH",10,2.4,1,1,0,500,707,0,FALSE
"11419","HH",11,2.64,1,1,0,500,707,0,FALSE
"11420","HH",12,2.88,1,1,0,500,707,0,FALSE
"11421","HH",13,3.12,1,1,0,500,707,0,FALSE
"11422","HH",14,3.36,1,1,0,500,707,0,FALSE
"11423","HH",15,3.6,1,1,0,500,707,0,FALSE
"11424","HH",16,3.84,1,1,0,500,707,0,FALSE
"11425","HH",17,4.08,1,1,0,500,707,0,FALSE
"11426","HH",18,4.32,1,1,0,500,707,0,FALSE
"11427","HH",19,4.56,1,1,0,500,707,0,FALSE
"11428","HH",20,4.8,1,1,0,500,707,0,FALSE
"11429","HH",21,5.04,1,1,0,500,707,0,FALSE
"11430","HH",22,5.28,1,1,0,500,707,0,FALSE
"11431","HH",23,5.52,1,1,0,500,707,0,FALSE
"11432","HH",24,5.76,1,1,0,500,707,0,FALSE
"11433","HH",25,6,1,1,0,500,707,0,FALSE
"11434","HH",26,6.24,1,1,0,500,707,0,FALSE
"11435","HH",27,6.48,1,1,0,500,707,0,FALSE
